id_vente,date,id_client,nom_client,region,id_produit,nom_produit,categorie,qte,prix_unitaire_Ar,remise_%,total_Ar,marge_Ar
V2221,2026-05-06,C004,Epicerie Madiro,Ambanja,P006,Sucre Roux 1kg,Sucre,2,3800,0,7600.0,1600.0
V2222,2026-05-06,C003,Hotel Constance Nosy Be,Nosy Be,P008,Farine 1kg,Farine,6,2800,0,16800.0,3600.0
V2223,2026-05-06,C001,Epicerie Amina,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,4,10000,5,38000.0,6000.0
V2224,2026-05-07,C006,Alimentation Ambilobe,Ambilobe,P013,Boite Sardine 10pcs,Conserve,7,18000,0,126000.0,21000.0
V2225,2026-05-07,C001,Epicerie Amina,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,8,3200,5,24320.0,4320.0
V2226,2026-05-07,C004,Epicerie Madiro,Ambanja,P003,Huile Ril 20L,Huile,14,98000,0,1372000.0,182000.0
V2227,2026-05-07,C004,Epicerie Madiro,Ambanja,P011,Savon Nosy 1 carton,Hygiène,2,50000,0,100000.0,16000.0
V2228,2026-05-07,C006,Alimentation Ambilobe,Ambilobe,P001,Riz Maka 25kg,Riz,11,65000,0,715000.0,110000.0
V2229,2026-05-07,C004,Epicerie Madiro,Ambanja,P002,Riz Tsipala 50kg,Riz,40,130000,5,4940000.0,540000.0
V2230,2026-05-07,C001,Epicerie Amina,Antsiranana,P003,Huile Ril 20L,Huile,13,98000,5,1210300.0,105300.0
V2231,2026-05-08,C005,Quincaillerie Diego,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,15,4500,5,64125.0,11625.0
V2232,2026-05-08,C005,Quincaillerie Diego,Antsiranana,P007,Farine 25kg,Farine,11,54000,10,534600.0,39600.0
V2233,2026-05-08,C004,Epicerie Madiro,Ambanja,P011,Savon Nosy 1 carton,Hygiène,6,50000,0,300000.0,48000.0
V2234,2026-05-08,C002,Score Jumbo,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,6,3200,5,18240.0,3240.0
V2235,2026-05-08,C005,Quincaillerie Diego,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,8,32000,10,230400.0,30400.0
V2236,2026-05-08,C006,Alimentation Ambilobe,Ambilobe,P012,Omo 1kg,Hygiène,12,10000,0,120000.0,24000.0
V2237,2026-05-08,C001,Epicerie Amina,Antsiranana,P004,Huile Hina 5L,Huile,13,33000,10,386100.0,22100.0
V2238,2026-05-09,C002,Score Jumbo,Antsiranana,P001,Riz Maka 25kg,Riz,26,65000,0,1690000.0,260000.0
V2239,2026-05-09,C006,Alimentation Ambilobe,Ambilobe,P010,Lait Bonnet Rouge 450g,Lait,9,4500,5,38475.0,6975.0
V2240,2026-05-09,C003,Hotel Constance Nosy Be,Nosy Be,P004,Huile Hina 5L,Huile,1,33000,0,33000.0,5000.0
V2241,2026-05-09,C004,Epicerie Madiro,Ambanja,P005,Sucre Blanc 1kg,Sucre,14,4000,10,50400.0,5600.0
V2242,2026-05-09,C006,Alimentation Ambilobe,Ambilobe,P014,Tomate concentrée 1 carton,Conserve,2,30000,0,60000.0,10000.0
V2243,2026-05-09,C005,Quincaillerie Diego,Antsiranana,P007,Farine 25kg,Farine,4,54000,0,216000.0,36000.0
V2244,2026-05-09,C004,Epicerie Madiro,Ambanja,P007,Farine 25kg,Farine,8,54000,0,432000.0,72000.0
V2245,2026-05-09,C006,Alimentation Ambilobe,Ambilobe,P011,Savon Nosy 1 carton,Hygiène,2,50000,0,100000.0,16000.0
V2246,2026-05-09,C001,Epicerie Amina,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,2,45000,0,90000.0,14000.0
V2247,2026-05-09,C004,Epicerie Madiro,Ambanja,P019,Ciment Holcim 50kg,Matériaux,9,45000,0,405000.0,63000.0
V2248,2026-05-10,C004,Epicerie Madiro,Ambanja,P001,Riz Maka 25kg,Riz,38,65000,10,2223000.0,133000.0
V2249,2026-05-11,C001,Epicerie Amina,Antsiranana,P018,Coca 1 pack 33cl,Boisson,15,15000,0,225000.0,45000.0
V2250,2026-05-11,C005,Quincaillerie Diego,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,15,22000,5,313500.0,43500.0
V2251,2026-05-11,C002,Score Jumbo,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,3,45000,10,121500.0,7500.0
V2252,2026-05-11,C002,Score Jumbo,Antsiranana,P004,Huile Hina 5L,Huile,7,33000,10,207900.0,11900.0
V2253,2026-05-11,C005,Quincaillerie Diego,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,15,32000,0,480000.0,105000.0
V2254,2026-05-12,C005,Quincaillerie Diego,Antsiranana,P013,Boite Sardine 10pcs,Conserve,7,18000,5,119700.0,14700.0
V2255,2026-05-12,C006,Alimentation Ambilobe,Ambilobe,P008,Farine 1kg,Farine,5,2800,0,14000.0,3000.0
V2256,2026-05-12,C003,Hotel Constance Nosy Be,Nosy Be,P010,Lait Bonnet Rouge 450g,Lait,8,4500,0,36000.0,8000.0
V2257,2026-05-13,C002,Score Jumbo,Antsiranana,P014,Tomate concentrée 1 carton,Conserve,10,30000,10,270000.0,20000.0
V2258,2026-05-13,C006,Alimentation Ambilobe,Ambilobe,P017,Eau Vive 1 pack 1.5L,Boisson,5,10000,10,45000.0,5000.0
V2259,2026-05-13,C005,Quincaillerie Diego,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,12,50000,10,540000.0,36000.0
V2260,2026-05-13,C005,Quincaillerie Diego,Antsiranana,P007,Farine 25kg,Farine,4,54000,0,216000.0,36000.0
V2261,2026-05-13,C005,Quincaillerie Diego,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,11,4500,0,49500.0,11000.0
V2262,2026-05-13,C006,Alimentation Ambilobe,Ambilobe,P005,Sucre Blanc 1kg,Sucre,12,4000,10,43200.0,4800.0
V2263,2026-05-13,C002,Score Jumbo,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,9,10000,10,81000.0,9000.0
V2264,2026-05-13,C006,Alimentation Ambilobe,Ambilobe,P011,Savon Nosy 1 carton,Hygiène,12,50000,0,600000.0,96000.0
V2265,2026-05-14,C003,Hotel Constance Nosy Be,Nosy Be,P018,Coca 1 pack 33cl,Boisson,8,15000,5,114000.0,18000.0
V2266,2026-05-14,C005,Quincaillerie Diego,Antsiranana,P014,Tomate concentrée 1 carton,Conserve,11,30000,10,297000.0,22000.0
V2267,2026-05-14,C005,Quincaillerie Diego,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,15,4500,0,67500.0,15000.0
V2268,2026-05-14,C001,Epicerie Amina,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,2,10000,0,20000.0,4000.0
V2269,2026-05-14,C004,Epicerie Madiro,Ambanja,P005,Sucre Blanc 1kg,Sucre,1,4000,10,3600.0,400.0
V2270,2026-05-14,C001,Epicerie Amina,Antsiranana,P007,Farine 25kg,Farine,5,54000,0,270000.0,45000.0
V2271,2026-05-14,C003,Hotel Constance Nosy Be,Nosy Be,P009,Lait Nido 2kg,Lait,3,78000,0,234000.0,39000.0
V2272,2026-05-15,C006,Alimentation Ambilobe,Ambilobe,P010,Lait Bonnet Rouge 450g,Lait,4,4500,5,17100.0,3100.0
V2273,2026-05-15,C001,Epicerie Amina,Antsiranana,P012,Omo 1kg,Hygiène,14,10000,0,140000.0,28000.0
V2274,2026-05-15,C001,Epicerie Amina,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,14,32000,10,403200.0,53200.0
V2275,2026-05-16,C006,Alimentation Ambilobe,Ambilobe,P018,Coca 1 pack 33cl,Boisson,14,15000,0,210000.0,42000.0
V2276,2026-05-17,C006,Alimentation Ambilobe,Ambilobe,P018,Coca 1 pack 33cl,Boisson,7,15000,0,105000.0,21000.0
V2277,2026-05-17,C005,Quincaillerie Diego,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,12,4500,10,48600.0,6600.0
V2278,2026-05-17,C001,Epicerie Amina,Antsiranana,P013,Boite Sardine 10pcs,Conserve,7,18000,0,126000.0,21000.0
V2279,2026-05-17,C006,Alimentation Ambilobe,Ambilobe,P011,Savon Nosy 1 carton,Hygiène,9,50000,0,450000.0,72000.0
V2280,2026-05-17,C001,Epicerie Amina,Antsiranana,P009,Lait Nido 2kg,Lait,4,78000,5,296400.0,36400.0
V2281,2026-05-18,C004,Epicerie Madiro,Ambanja,P008,Farine 1kg,Farine,15,2800,10,37800.0,4800.0
V2282,2026-05-18,C006,Alimentation Ambilobe,Ambilobe,P012,Omo 1kg,Hygiène,13,10000,5,123500.0,19500.0
V2283,2026-05-18,C005,Quincaillerie Diego,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,4,32000,10,115200.0,15200.0
V2284,2026-05-19,C002,Score Jumbo,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,8,4500,0,36000.0,8000.0
V2285,2026-05-19,C006,Alimentation Ambilobe,Ambilobe,P003,Huile Ril 20L,Huile,3,98000,0,294000.0,39000.0
V2286,2026-05-19,C006,Alimentation Ambilobe,Ambilobe,P017,Eau Vive 1 pack 1.5L,Boisson,2,10000,0,20000.0,4000.0
V2287,2026-05-19,C001,Epicerie Amina,Antsiranana,P014,Tomate concentrée 1 carton,Conserve,5,30000,5,142500.0,17500.0
V2288,2026-05-19,C003,Hotel Constance Nosy Be,Nosy Be,P005,Sucre Blanc 1kg,Sucre,3,4000,5,11400.0,1800.0
V2289,2026-05-19,C003,Hotel Constance Nosy Be,Nosy Be,P001,Riz Maka 25kg,Riz,26,65000,0,1690000.0,260000.0
V2290,2026-05-20,C006,Alimentation Ambilobe,Ambilobe,P005,Sucre Blanc 1kg,Sucre,1,4000,0,4000.0,800.0
V2291,2026-05-20,C003,Hotel Constance Nosy Be,Nosy Be,P020,Tôles 3m galvanisées,Matériaux,1,32000,10,28800.0,3800.0
V2292,2026-05-20,C005,Quincaillerie Diego,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,8,4500,5,34200.0,6200.0
V2293,2026-05-21,C005,Quincaillerie Diego,Antsiranana,P012,Omo 1kg,Hygiène,2,10000,10,18000.0,2000.0
V2294,2026-05-21,C003,Hotel Constance Nosy Be,Nosy Be,P017,Eau Vive 1 pack 1.5L,Boisson,4,10000,0,40000.0,8000.0
V2295,2026-05-21,C005,Quincaillerie Diego,Antsiranana,P003,Huile Ril 20L,Huile,13,98000,5,1210300.0,105300.0
V2296,2026-05-21,C002,Score Jumbo,Antsiranana,P014,Tomate concentrée 1 carton,Conserve,9,30000,5,256500.0,31500.0
V2297,2026-05-22,C004,Epicerie Madiro,Ambanja,P003,Huile Ril 20L,Huile,6,98000,0,588000.0,78000.0
V2298,2026-05-22,C002,Score Jumbo,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,6,50000,0,300000.0,48000.0
V2299,2026-05-22,C003,Hotel Constance Nosy Be,Nosy Be,P007,Farine 25kg,Farine,13,54000,5,666900.0,81900.0
V2300,2026-05-22,C005,Quincaillerie Diego,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,9,22000,10,178200.0,16200.0
V2301,2026-05-22,C001,Epicerie Amina,Antsiranana,P004,Huile Hina 5L,Huile,11,33000,0,363000.0,55000.0
V2302,2026-05-23,C004,Epicerie Madiro,Ambanja,P008,Farine 1kg,Farine,15,2800,10,37800.0,4800.0
V2303,2026-05-23,C005,Quincaillerie Diego,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,4,32000,0,128000.0,28000.0
V2304,2026-05-23,C006,Alimentation Ambilobe,Ambilobe,P011,Savon Nosy 1 carton,Hygiène,7,50000,0,350000.0,56000.0
V2305,2026-05-23,C004,Epicerie Madiro,Ambanja,P009,Lait Nido 2kg,Lait,9,78000,10,631800.0,46800.0
V2306,2026-05-23,C003,Hotel Constance Nosy Be,Nosy Be,P001,Riz Maka 25kg,Riz,38,65000,0,2470000.0,380000.0
V2307,2026-05-23,C005,Quincaillerie Diego,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,8,10000,0,80000.0,16000.0
V2308,2026-05-23,C001,Epicerie Amina,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,15,4500,10,60750.0,8250.0
V2309,2026-05-23,C002,Score Jumbo,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,9,50000,0,450000.0,72000.0
V2310,2026-05-24,C001,Epicerie Amina,Antsiranana,P006,Sucre Roux 1kg,Sucre,13,3800,5,46930.0,7930.0
V2311,2026-05-24,C005,Quincaillerie Diego,Antsiranana,P001,Riz Maka 25kg,Riz,9,65000,0,585000.0,90000.0
V2312,2026-05-24,C006,Alimentation Ambilobe,Ambilobe,P007,Farine 25kg,Farine,14,54000,10,680400.0,50400.0
V2313,2026-05-24,C004,Epicerie Madiro,Ambanja,P004,Huile Hina 5L,Huile,4,33000,5,125400.0,13400.0
V2314,2026-05-24,C006,Alimentation Ambilobe,Ambilobe,P014,Tomate concentrée 1 carton,Conserve,11,30000,0,330000.0,55000.0
V2315,2026-05-24,C006,Alimentation Ambilobe,Ambilobe,P005,Sucre Blanc 1kg,Sucre,1,4000,0,4000.0,800.0
V2316,2026-05-24,C006,Alimentation Ambilobe,Ambilobe,P011,Savon Nosy 1 carton,Hygiène,1,50000,0,50000.0,8000.0
V2317,2026-05-25,C001,Epicerie Amina,Antsiranana,P002,Riz Tsipala 50kg,Riz,16,130000,0,2080000.0,320000.0
V2318,2026-05-25,C005,Quincaillerie Diego,Antsiranana,P003,Huile Ril 20L,Huile,10,98000,0,980000.0,130000.0
V2319,2026-05-25,C003,Hotel Constance Nosy Be,Nosy Be,P014,Tomate concentrée 1 carton,Conserve,7,30000,0,210000.0,35000.0
V2320,2026-05-25,C006,Alimentation Ambilobe,Ambilobe,P013,Boite Sardine 10pcs,Conserve,7,18000,0,126000.0,21000.0
V2321,2026-05-25,C001,Epicerie Amina,Antsiranana,P013,Boite Sardine 10pcs,Conserve,11,18000,0,198000.0,33000.0
V2322,2026-05-26,C005,Quincaillerie Diego,Antsiranana,P001,Riz Maka 25kg,Riz,9,65000,10,526500.0,31500.0
V2323,2026-05-26,C005,Quincaillerie Diego,Antsiranana,P002,Riz Tsipala 50kg,Riz,9,130000,0,1170000.0,180000.0
V2324,2026-05-26,C005,Quincaillerie Diego,Antsiranana,P004,Huile Hina 5L,Huile,5,33000,10,148500.0,8500.0
V2325,2026-05-26,C003,Hotel Constance Nosy Be,Nosy Be,P020,Tôles 3m galvanisées,Matériaux,2,32000,0,64000.0,14000.0
V2326,2026-05-27,C004,Epicerie Madiro,Ambanja,P013,Boite Sardine 10pcs,Conserve,7,18000,10,113400.0,8400.0
V2327,2026-05-27,C001,Epicerie Amina,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,3,22000,5,62700.0,8700.0
V2328,2026-05-27,C002,Score Jumbo,Antsiranana,P005,Sucre Blanc 1kg,Sucre,12,4000,0,48000.0,9600.0
V2329,2026-05-27,C005,Quincaillerie Diego,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,11,4500,0,49500.0,11000.0
V2330,2026-05-27,C003,Hotel Constance Nosy Be,Nosy Be,P012,Omo 1kg,Hygiène,1,10000,5,9500.0,1500.0
V2331,2026-05-27,C005,Quincaillerie Diego,Antsiranana,P005,Sucre Blanc 1kg,Sucre,2,4000,0,8000.0,1600.0
V2332,2026-05-28,C001,Epicerie Amina,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,10,45000,0,450000.0,70000.0
V2333,2026-05-28,C005,Quincaillerie Diego,Antsiranana,P018,Coca 1 pack 33cl,Boisson,2,15000,0,30000.0,6000.0
V2334,2026-05-28,C002,Score Jumbo,Antsiranana,P012,Omo 1kg,Hygiène,4,10000,0,40000.0,8000.0
V2335,2026-05-28,C006,Alimentation Ambilobe,Ambilobe,P017,Eau Vive 1 pack 1.5L,Boisson,3,10000,0,30000.0,6000.0
V2336,2026-05-28,C002,Score Jumbo,Antsiranana,P008,Farine 1kg,Farine,10,2800,0,28000.0,6000.0
V2337,2026-05-28,C002,Score Jumbo,Antsiranana,P004,Huile Hina 5L,Huile,3,33000,10,89100.0,5100.0
V2338,2026-05-28,C005,Quincaillerie Diego,Antsiranana,P002,Riz Tsipala 50kg,Riz,40,130000,0,5200000.0,800000.0
V2339,2026-05-28,C006,Alimentation Ambilobe,Ambilobe,P018,Coca 1 pack 33cl,Boisson,2,15000,0,30000.0,6000.0
V2340,2026-05-29,C006,Alimentation Ambilobe,Ambilobe,P003,Huile Ril 20L,Huile,5,98000,0,490000.0,65000.0
V2341,2026-05-29,C002,Score Jumbo,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,8,45000,0,360000.0,56000.0
V2342,2026-05-29,C003,Hotel Constance Nosy Be,Nosy Be,P005,Sucre Blanc 1kg,Sucre,11,4000,10,39600.0,4400.0
V2343,2026-05-29,C002,Score Jumbo,Antsiranana,P004,Huile Hina 5L,Huile,5,33000,5,156750.0,16750.0
V2344,2026-05-30,C001,Epicerie Amina,Antsiranana,P007,Farine 25kg,Farine,6,54000,0,324000.0,54000.0
V2345,2026-05-30,C004,Epicerie Madiro,Ambanja,P011,Savon Nosy 1 carton,Hygiène,10,50000,10,450000.0,30000.0
V2346,2026-05-30,C003,Hotel Constance Nosy Be,Nosy Be,P019,Ciment Holcim 50kg,Matériaux,3,45000,5,128250.0,14250.0
V2347,2026-05-31,C005,Quincaillerie Diego,Antsiranana,P012,Omo 1kg,Hygiène,13,10000,0,130000.0,26000.0
V2348,2026-05-31,C004,Epicerie Madiro,Ambanja,P006,Sucre Roux 1kg,Sucre,1,3800,0,3800.0,800.0
V2349,2026-06-01,C002,Score Jumbo,Antsiranana,P008,Farine 1kg,Farine,12,2800,10,30240.0,3840.0
V2350,2026-06-01,C006,Alimentation Ambilobe,Ambilobe,P014,Tomate concentrée 1 carton,Conserve,5,30000,0,150000.0,25000.0
V2351,2026-06-01,C002,Score Jumbo,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,15,50000,0,750000.0,120000.0
V2352,2026-06-02,C004,Epicerie Madiro,Ambanja,P015,Pâtes Spaghetti 500g,Pâtes,6,3200,0,19200.0,4200.0
V2353,2026-06-02,C004,Epicerie Madiro,Ambanja,P018,Coca 1 pack 33cl,Boisson,2,15000,0,30000.0,6000.0
V2354,2026-06-02,C006,Alimentation Ambilobe,Ambilobe,P020,Tôles 3m galvanisées,Matériaux,2,32000,0,64000.0,14000.0
V2355,2026-06-02,C002,Score Jumbo,Antsiranana,P018,Coca 1 pack 33cl,Boisson,4,15000,0,60000.0,12000.0
V2356,2026-06-02,C006,Alimentation Ambilobe,Ambilobe,P003,Huile Ril 20L,Huile,12,98000,0,1176000.0,156000.0
V2357,2026-06-02,C001,Epicerie Amina,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,11,10000,0,110000.0,22000.0
V2358,2026-06-02,C005,Quincaillerie Diego,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,7,45000,5,299250.0,33250.0
V2359,2026-06-02,C002,Score Jumbo,Antsiranana,P002,Riz Tsipala 50kg,Riz,40,130000,0,5200000.0,800000.0
V2360,2026-06-02,C005,Quincaillerie Diego,Antsiranana,P018,Coca 1 pack 33cl,Boisson,8,15000,10,108000.0,12000.0
V2361,2026-06-03,C002,Score Jumbo,Antsiranana,P012,Omo 1kg,Hygiène,7,10000,0,70000.0,14000.0
V2362,2026-06-03,C005,Quincaillerie Diego,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,3,4500,0,13500.0,3000.0
V2363,2026-06-03,C005,Quincaillerie Diego,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,2,10000,0,20000.0,4000.0
V2364,2026-06-03,C003,Hotel Constance Nosy Be,Nosy Be,P017,Eau Vive 1 pack 1.5L,Boisson,1,10000,10,9000.0,1000.0
V2365,2026-06-03,C002,Score Jumbo,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,11,32000,0,352000.0,77000.0
V2366,2026-06-04,C005,Quincaillerie Diego,Antsiranana,P005,Sucre Blanc 1kg,Sucre,8,4000,0,32000.0,6400.0
V2367,2026-06-04,C002,Score Jumbo,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,10,45000,10,405000.0,25000.0
V2368,2026-06-04,C002,Score Jumbo,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,6,22000,0,132000.0,24000.0
V2369,2026-06-04,C002,Score Jumbo,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,4,22000,0,88000.0,16000.0
V2370,2026-06-05,C003,Hotel Constance Nosy Be,Nosy Be,P012,Omo 1kg,Hygiène,4,10000,0,40000.0,8000.0
V2371,2026-06-05,C006,Alimentation Ambilobe,Ambilobe,P007,Farine 25kg,Farine,9,54000,0,486000.0,81000.0
V2372,2026-06-05,C004,Epicerie Madiro,Ambanja,P016,Biscuit Gold 1 carton,Biscuit,15,22000,0,330000.0,60000.0
V2373,2026-06-05,C001,Epicerie Amina,Antsiranana,P002,Riz Tsipala 50kg,Riz,25,130000,0,3250000.0,500000.0
V2374,2026-06-05,C006,Alimentation Ambilobe,Ambilobe,P017,Eau Vive 1 pack 1.5L,Boisson,11,10000,0,110000.0,22000.0
V2375,2026-06-05,C006,Alimentation Ambilobe,Ambilobe,P009,Lait Nido 2kg,Lait,10,78000,5,741000.0,91000.0
V2376,2026-06-05,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,7,3800,10,23940.0,2940.0
V2377,2026-06-06,C004,Epicerie Madiro,Ambanja,P012,Omo 1kg,Hygiène,10,10000,10,90000.0,10000.0
V2378,2026-06-06,C001,Epicerie Amina,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,5,10000,0,50000.0,10000.0
V2379,2026-06-06,C002,Score Jumbo,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,7,10000,0,70000.0,14000.0
V2380,2026-06-06,C003,Hotel Constance Nosy Be,Nosy Be,P016,Biscuit Gold 1 carton,Biscuit,13,22000,0,286000.0,52000.0
V2381,2026-06-06,C005,Quincaillerie Diego,Antsiranana,P001,Riz Maka 25kg,Riz,37,65000,0,2405000.0,370000.0
V2382,2026-06-06,C004,Epicerie Madiro,Ambanja,P006,Sucre Roux 1kg,Sucre,4,3800,0,15200.0,3200.0
V2383,2026-06-06,C005,Quincaillerie Diego,Antsiranana,P009,Lait Nido 2kg,Lait,4,78000,0,312000.0,52000.0
V2384,2026-06-06,C002,Score Jumbo,Antsiranana,P006,Sucre Roux 1kg,Sucre,6,3800,5,21660.0,3660.0
V2385,2026-06-07,C006,Alimentation Ambilobe,Ambilobe,P004,Huile Hina 5L,Huile,11,33000,0,363000.0,55000.0
V2386,2026-06-07,C004,Epicerie Madiro,Ambanja,P011,Savon Nosy 1 carton,Hygiène,12,50000,0,600000.0,96000.0
V2387,2026-06-07,C004,Epicerie Madiro,Ambanja,P016,Biscuit Gold 1 carton,Biscuit,8,22000,0,176000.0,32000.0
V2388,2026-06-07,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,11,3800,0,41800.0,8800.0
V2389,2026-06-08,C001,Epicerie Amina,Antsiranana,P008,Farine 1kg,Farine,1,2800,0,2800.0,600.0
V2390,2026-06-08,C005,Quincaillerie Diego,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,3,45000,0,135000.0,21000.0
V2391,2026-06-08,C006,Alimentation Ambilobe,Ambilobe,P017,Eau Vive 1 pack 1.5L,Boisson,1,10000,5,9500.0,1500.0
V2392,2026-06-08,C002,Score Jumbo,Antsiranana,P002,Riz Tsipala 50kg,Riz,15,130000,0,1950000.0,300000.0
V2393,2026-06-09,C002,Score Jumbo,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,7,10000,5,66500.0,10500.0
V2394,2026-06-09,C005,Quincaillerie Diego,Antsiranana,P001,Riz Maka 25kg,Riz,23,65000,0,1495000.0,230000.0
V2395,2026-06-09,C002,Score Jumbo,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,10,3200,0,32000.0,7000.0
V2396,2026-06-09,C004,Epicerie Madiro,Ambanja,P006,Sucre Roux 1kg,Sucre,4,3800,0,15200.0,3200.0
V2397,2026-06-09,C005,Quincaillerie Diego,Antsiranana,P005,Sucre Blanc 1kg,Sucre,13,4000,5,49400.0,7800.0
V2398,2026-06-09,C002,Score Jumbo,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,11,32000,5,334400.0,59400.0
V2399,2026-06-09,C003,Hotel Constance Nosy Be,Nosy Be,P006,Sucre Roux 1kg,Sucre,12,3800,10,41040.0,5040.0
V2400,2026-06-09,C003,Hotel Constance Nosy Be,Nosy Be,P015,Pâtes Spaghetti 500g,Pâtes,10,3200,5,30400.0,5400.0
V2401,2026-06-10,C001,Epicerie Amina,Antsiranana,P008,Farine 1kg,Farine,7,2800,0,19600.0,4200.0
V2402,2026-06-10,C002,Score Jumbo,Antsiranana,P004,Huile Hina 5L,Huile,1,33000,0,33000.0,5000.0
V2403,2026-06-10,C005,Quincaillerie Diego,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,11,10000,0,110000.0,22000.0
V2404,2026-06-10,C002,Score Jumbo,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,2,32000,0,64000.0,14000.0
V2405,2026-06-10,C004,Epicerie Madiro,Ambanja,P020,Tôles 3m galvanisées,Matériaux,10,32000,0,320000.0,70000.0
V2406,2026-06-11,C005,Quincaillerie Diego,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,13,10000,0,130000.0,26000.0
V2407,2026-06-11,C001,Epicerie Amina,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,11,22000,0,242000.0,44000.0
V2408,2026-06-11,C005,Quincaillerie Diego,Antsiranana,P018,Coca 1 pack 33cl,Boisson,14,15000,0,210000.0,42000.0
V2409,2026-06-11,C006,Alimentation Ambilobe,Ambilobe,P014,Tomate concentrée 1 carton,Conserve,9,30000,0,270000.0,45000.0
V2410,2026-06-11,C003,Hotel Constance Nosy Be,Nosy Be,P002,Riz Tsipala 50kg,Riz,38,130000,0,4940000.0,760000.0
V2411,2026-06-12,C002,Score Jumbo,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,13,22000,0,286000.0,52000.0
V2412,2026-06-12,C003,Hotel Constance Nosy Be,Nosy Be,P019,Ciment Holcim 50kg,Matériaux,13,45000,10,526500.0,32500.0
V2413,2026-06-12,C006,Alimentation Ambilobe,Ambilobe,P019,Ciment Holcim 50kg,Matériaux,2,45000,0,90000.0,14000.0
V2414,2026-06-12,C002,Score Jumbo,Antsiranana,P009,Lait Nido 2kg,Lait,8,78000,0,624000.0,104000.0
V2415,2026-06-12,C001,Epicerie Amina,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,10,4500,5,42750.0,7750.0
V2416,2026-06-12,C004,Epicerie Madiro,Ambanja,P009,Lait Nido 2kg,Lait,4,78000,0,312000.0,52000.0
V2417,2026-06-13,C006,Alimentation Ambilobe,Ambilobe,P001,Riz Maka 25kg,Riz,38,65000,0,2470000.0,380000.0
V2418,2026-06-13,C005,Quincaillerie Diego,Antsiranana,P001,Riz Maka 25kg,Riz,29,65000,10,1696500.0,101500.0
V2419,2026-06-13,C002,Score Jumbo,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,7,50000,0,350000.0,56000.0
V2420,2026-06-13,C001,Epicerie Amina,Antsiranana,P005,Sucre Blanc 1kg,Sucre,7,4000,10,25200.0,2800.0
V2421,2026-06-13,C005,Quincaillerie Diego,Antsiranana,P009,Lait Nido 2kg,Lait,5,78000,5,370500.0,45500.0
V2422,2026-06-13,C004,Epicerie Madiro,Ambanja,P019,Ciment Holcim 50kg,Matériaux,6,45000,5,256500.0,28500.0
